domain,task_name,task_id,instance,dimension,budget_multiplier,budget,paired_seed,seed,algorithm
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,BasinGraph
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,BIPOP_CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,L_SHADE_1_0_1
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,jSO
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,L_SRTDE
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,5,100390813,MS_LBFGSB
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,BasinGraph
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,BIPOP_CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,L_SHADE_1_0_1
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,jSO
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,L_SRTDE
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,6,100390814,MS_LBFGSB
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,BasinGraph
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,BIPOP_CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,L_SHADE_1_0_1
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,jSO
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,L_SRTDE
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,7,100390815,MS_LBFGSB
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,BasinGraph
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,BIPOP_CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,L_SHADE_1_0_1
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,jSO
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,L_SRTDE
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,8,100390816,MS_LBFGSB
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,BasinGraph
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,BIPOP_CMA_ES
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,L_SHADE_1_0_1
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,jSO
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,L_SRTDE
c1,allen_cahn_energy,allen_cahn_energy_i13_d96,13,96,100,9600,9,100390817,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,0,110370808,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,1,110370809,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,2,110370810,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,3,110370811,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,4,110370812,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,5,110370813,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,6,110370814,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,7,110370815,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,8,110370816,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i11_d20,11,20,150,3000,9,110370817,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,0,110380808,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,1,110380809,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,2,110380810,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,3,110380811,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,4,110380812,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,5,110380813,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,6,110380814,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,7,110380815,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,8,110380816,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i12_d40,12,40,150,6000,9,110380817,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,0,110390808,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,1,110390809,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,2,110390810,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,3,110390811,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,4,110390812,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,5,110390813,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,6,110390814,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,BIPOP_CMA_ES
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,L_SHADE_1_0_1
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,jSO
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,L_SRTDE
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,7,110390815,MS_LBFGSB
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,8,110390816,BasinGraph
c1,sparse_nonlinear_inverse,sparse_nonlinear_inverse_i13_d80,13,80,150,12000,8,110390816,CMA_ES
